spot,low,high,blocks,volBps,refBlocks,houseEdgeBps,multiplierBps,prob1e6
10000000000000,9856000000000,10144000000000,6000,40,100,400,26910,356730
200000000,199980000,200020000,10,12,100,400,46280,207430
200000000,199980000,200060000,10,12,100,400,24733,388126
200000000,199980000,200160000,10,12,100,400,16394,585524
200000000,199980000,200420000,10,12,100,400,15901,603683
200000000,199980000,201100000,10,12,100,400,15901,603683
200000000,199980000,202880000,10,12,100,400,15901,603683
200000000,199940000,200020000,10,12,100,400,24733,388126
200000000,199940000,200060000,10,12,100,400,16876,568823
200000000,199940000,200160000,10,12,100,400,12528,766221
200000000,199940000,200420000,10,12,100,400,12238,784380
200000000,199940000,201100000,10,12,100,400,12238,784380
200000000,199940000,202880000,10,12,100,400,12238,784380
200000000,199840000,200020000,10,12,100,400,16394,585524
200000000,199840000,200060000,10,12,100,400,12528,766221
200000000,199840000,200160000,10,12,100,400,9961,963619
200000000,199840000,200420000,10,12,100,400,9777,981778
200000000,199840000,201100000,10,12,100,400,9777,981778
200000000,199840000,202880000,10,12,100,400,9777,981778
200000000,199580000,200020000,10,12,100,400,15901,603683
200000000,199580000,200060000,10,12,100,400,12238,784380
200000000,199580000,200160000,10,12,100,400,9777,981778
200000000,199580000,200420000,10,12,100,400,9600,999937
200000000,199580000,201100000,10,12,100,400,9600,999937
200000000,199580000,202880000,10,12,100,400,9600,999937
200000000,198900000,200020000,10,12,100,400,15901,603683
200000000,198900000,200060000,10,12,100,400,12238,784380
200000000,198900000,200160000,10,12,100,400,9777,981778
200000000,198900000,200420000,10,12,100,400,9600,999937
200000000,198900000,201100000,10,12,100,400,9600,999937
200000000,198900000,202880000,10,12,100,400,9600,999937
200000000,197120000,200020000,10,12,100,400,15901,603683
200000000,197120000,200060000,10,12,100,400,12238,784380
200000000,197120000,200160000,10,12,100,400,9777,981778
200000000,197120000,200420000,10,12,100,400,9600,999937
200000000,197120000,201100000,10,12,100,400,9600,999937
200000000,197120000,202880000,10,12,100,400,9600,999937
200000000,199980000,200020000,25,12,100,400,72972,131556
200000000,199980000,200060000,25,12,100,400,37319,257240
200000000,199980000,200160000,25,12,100,400,20292,473070
200000000,199980000,200420000,25,12,100,400,16974,565545
200000000,199980000,201100000,25,12,100,400,16968,565746
200000000,199980000,202880000,25,12,100,400,16968,565746
200000000,199940000,200020000,25,12,100,400,37319,257240
200000000,199940000,200060000,25,12,100,400,25069,382925
200000000,199940000,200160000,25,12,100,400,16032,598754
200000000,199940000,200420000,25,12,100,400,13887,691230
200000000,199940000,201100000,25,12,100,400,13883,691431
200000000,199940000,202880000,25,12,100,400,13883,691431
200000000,199840000,200020000,25,12,100,400,20292,473070
200000000,199840000,200060000,25,12,100,400,16032,598754
200000000,199840000,200160000,25,12,100,400,11784,814584
200000000,199840000,200420000,25,12,100,400,10583,907059
200000000,199840000,201100000,25,12,100,400,10581,907260
200000000,199840000,202880000,25,12,100,400,10581,907260
200000000,199580000,200020000,25,12,100,400,16974,565545
200000000,199580000,200060000,25,12,100,400,13887,691230
200000000,199580000,200160000,25,12,100,400,10583,907059
200000000,199580000,200420000,25,12,100,400,9603,999535
200000000,199580000,201100000,25,12,100,400,9601,999736
200000000,199580000,202880000,25,12,100,400,9601,999736
200000000,198900000,200020000,25,12,100,400,16968,565746
200000000,198900000,200060000,25,12,100,400,13883,691431
200000000,198900000,200160000,25,12,100,400,10581,907260
200000000,198900000,200420000,25,12,100,400,9601,999736
200000000,198900000,201100000,25,12,100,400,9600,999937
200000000,198900000,202880000,25,12,100,400,9600,999937
200000000,197120000,200020000,25,12,100,400,16968,565746
200000000,197120000,200060000,25,12,100,400,13883,691431
200000000,197120000,200160000,25,12,100,400,10581,907260
200000000,197120000,200420000,25,12,100,400,9601,999736
200000000,197120000,201100000,25,12,100,400,9600,999937
200000000,197120000,202880000,25,12,100,400,9600,999937
200000000,199980000,200020000,50,12,100,400,103201,93021
200000000,199980000,200060000,50,12,100,400,52282,183617
200000000,199980000,200160000,50,12,100,400,25784,372303
200000000,199980000,200420000,50,12,100,400,17787,539694
200000000,199980000,201100000,50,12,100,400,17566,546479
200000000,199980000,202880000,50,12,100,400,17566,546479
200000000,199940000,200020000,50,12,100,400,52282,183617
200000000,199940000,200060000,50,12,100,400,35008,274214
200000000,199940000,200160000,50,12,100,400,20737,462899
200000000,199940000,200420000,50,12,100,400,15230,630291
200000000,199940000,201100000,50,12,100,400,15068,637075
200000000,199940000,202880000,50,12,100,400,15068,637075
200000000,199840000,200020000,50,12,100,400,25784,372303
200000000,199840000,200060000,50,12,100,400,20737,462899
200000000,199840000,200160000,50,12,100,400,14733,651585
200000000,199840000,200420000,50,12,100,400,11721,818976
200000000,199840000,201100000,50,12,100,400,11625,825761
200000000,199840000,202880000,50,12,100,400,11625,825761
200000000,199580000,200020000,50,12,100,400,17787,539694
200000000,199580000,200060000,50,12,100,400,15230,630291
200000000,199580000,200160000,50,12,100,400,11721,818976
200000000,199580000,200420000,50,12,100,400,9732,986368
200000000,199580000,201100000,50,12,100,400,9665,993152
200000000,199580000,202880000,50,12,100,400,9665,993152
200000000,198900000,200020000,50,12,100,400,17566,546479
200000000,198900000,200060000,50,12,100,400,15068,637075
200000000,198900000,200160000,50,12,100,400,11625,825761
200000000,198900000,200420000,50,12,100,400,9665,993152
200000000,198900000,201100000,50,12,100,400,9600,999937
200000000,198900000,202880000,50,12,100,400,9600,999937
200000000,197120000,200020000,50,12,100,400,17566,546479
200000000,197120000,200060000,50,12,100,400,15068,637075
200000000,197120000,200160000,50,12,100,400,11625,825761
200000000,197120000,200420000,50,12,100,400,9665,993152
200000000,197120000,201100000,50,12,100,400,9600,999937
200000000,197120000,202880000,50,12,100,400,9600,999937
200000000,199980000,200020000,100,12,100,400,145944,65778
200000000,199980000,200060000,100,12,100,400,72950,131595
200000000,199980000,200160000,100,12,100,400,34416,278936
200000000,199980000,200420000,100,12,100,400,19478,492830
200000000,199980000,201100000,100,12,100,400,18015,532857
200000000,199980000,202880000,100,12,100,400,18015,532857
200000000,199940000,200020000,100,12,100,400,72950,131595
200000000,199940000,200060000,100,12,100,400,48628,197413
200000000,199940000,200160000,100,12,100,400,27845,344754
200000000,199940000,200420000,100,12,100,400,17184,558647
200000000,199940000,201100000,100,12,100,400,16034,598675
200000000,199940000,202880000,100,12,100,400,16034,598675
200000000,199840000,200020000,100,12,100,400,34416,278936
200000000,199840000,200060000,100,12,100,400,27845,344754
200000000,199840000,200160000,100,12,100,400,19508,492095
200000000,199840000,200420000,100,12,100,400,13597,705988
200000000,199840000,201100000,100,12,100,400,12867,746016
200000000,199840000,202880000,100,12,100,400,12867,746016
200000000,199580000,200020000,100,12,100,400,19478,492830
200000000,199580000,200060000,100,12,100,400,17184,558647
200000000,199580000,200160000,100,12,100,400,13597,705988
200000000,199580000,200420000,100,12,100,400,10435,919882
200000000,199580000,201100000,100,12,100,400,10000,959909
200000000,199580000,202880000,100,12,100,400,10000,959909
200000000,198900000,200020000,100,12,100,400,18015,532857
200000000,198900000,200060000,100,12,100,400,16034,598675
200000000,198900000,200160000,100,12,100,400,12867,746016
200000000,198900000,200420000,100,12,100,400,10000,959909
200000000,198900000,201100000,100,12,100,400,9600,999937
200000000,198900000,202880000,100,12,100,400,9600,999937
200000000,197120000,200020000,100,12,100,400,18015,532857
200000000,197120000,200060000,100,12,100,400,16034,598675
200000000,197120000,200160000,100,12,100,400,12867,746016
200000000,197120000,200420000,100,12,100,400,10000,959909
200000000,197120000,201100000,100,12,100,400,9600,999937
200000000,197120000,202880000,100,12,100,400,9600,999937
200000000,199980000,200020000,250,12,100,400,230690,41614
200000000,199980000,200060000,250,12,100,400,115344,83228
200000000,199980000,200160000,250,12,100,400,52406,183181
200000000,199980000,200420000,250,12,100,400,24947,384795
200000000,199980000,201100000,250,12,100,400,18504,518797
200000000,199980000,202880000,250,12,100,400,18433,520775
200000000,199940000,200020000,250,12,100,400,115344,83228
200000000,199940000,200060000,250,12,100,400,76896,124843
200000000,199940000,200160000,250,12,100,400,42704,224795
200000000,199940000,200420000,250,12,100,400,22512,426409
200000000,199940000,201100000,250,12,100,400,17130,560411
200000000,199940000,202880000,250,12,100,400,17069,562390
200000000,199840000,200020000,250,12,100,400,52406,183181
200000000,199840000,200060000,250,12,100,400,42704,224795
200000000,199840000,200160000,250,12,100,400,29561,324748
200000000,199840000,200420000,250,12,100,400,18238,526362
200000000,199840000,201100000,250,12,100,400,14537,660364
200000000,199840000,202880000,250,12,100,400,14493,662342
200000000,199580000,200020000,250,12,100,400,24947,384795
200000000,199580000,200060000,250,12,100,400,22512,426409
200000000,199580000,200160000,250,12,100,400,18238,526362
200000000,199580000,200420000,250,12,100,400,13186,727976
200000000,199580000,201100000,250,12,100,400,11136,861978
200000000,199580000,202880000,250,12,100,400,11111,863956
200000000,198900000,200020000,250,12,100,400,18504,518797
200000000,198900000,200060000,250,12,100,400,17130,560411
200000000,198900000,200160000,250,12,100,400,14537,660364
200000000,198900000,200420000,250,12,100,400,11136,861978
200000000,198900000,201100000,250,12,100,400,9638,995980
200000000,198900000,202880000,250,12,100,400,9619,997958
200000000,197120000,200020000,250,12,100,400,18433,520775
200000000,197120000,200060000,250,12,100,400,17069,562390
200000000,197120000,200160000,250,12,100,400,14493,662342
200000000,197120000,200420000,250,12,100,400,11111,863956
200000000,197120000,201100000,250,12,100,400,9619,997958
200000000,197120000,202880000,250,12,100,400,9600,999937
200000000,199980000,200020000,600,12,100,400,357568,26848
200000000,199980000,200060000,600,12,100,400,178783,53696
200000000,199980000,200160000,600,12,100,400,79779,120330
200000000,199980000,200420000,600,12,100,400,34892,275132
200000000,199980000,201100000,600,12,100,400,19926,481756
200000000,199980000,202880000,600,12,100,400,18698,513392
200000000,199940000,200020000,600,12,100,400,178783,53696
200000000,199940000,200060000,600,12,100,400,119188,80544
200000000,199940000,200160000,600,12,100,400,65226,147178
200000000,199940000,200420000,600,12,100,400,31789,301980
200000000,199940000,201100000,600,12,100,400,18874,508604
200000000,199940000,202880000,600,12,100,400,17769,540240
200000000,199840000,200020000,600,12,100,400,79779,120330
200000000,199840000,200060000,600,12,100,400,65226,147178
200000000,199840000,200160000,600,12,100,400,44899,213812
200000000,199840000,200420000,600,12,100,400,26042,368614
200000000,199840000,201100000,600,12,100,400,16688,575238
200000000,199840000,202880000,600,12,100,400,15817,606874
200000000,199580000,200020000,600,12,100,400,34892,275132
200000000,199580000,200060000,600,12,100,400,31789,301980
200000000,199580000,200160000,600,12,100,400,26042,368614
200000000,199580000,200420000,600,12,100,400,18340,523417
200000000,199580000,201100000,600,12,100,400,13149,730040
200000000,199580000,202880000,600,12,100,400,12602,761677
200000000,198900000,200020000,600,12,100,400,19926,481756
200000000,198900000,200060000,600,12,100,400,18874,508604
200000000,198900000,200160000,600,12,100,400,16688,575238
200000000,198900000,200420000,600,12,100,400,13149,730040
200000000,198900000,201100000,600,12,100,400,10248,936664
200000000,198900000,202880000,600,12,100,400,9913,968300
200000000,197120000,200020000,600,12,100,400,18698,513392
200000000,197120000,200060000,600,12,100,400,17769,540240
200000000,197120000,200160000,600,12,100,400,15817,606874
200000000,197120000,200420000,600,12,100,400,12602,761677
200000000,197120000,201100000,600,12,100,400,9913,968300
200000000,197120000,202880000,600,12,100,400,9600,999937
200000000,199980000,200020000,2000,12,100,400,653639,14687
200000000,199980000,200060000,2000,12,100,400,326375,29414
200000000,199980000,200160000,2000,12,100,400,145076,66172
200000000,199980000,200420000,2000,12,100,400,60576,158475
200000000,199980000,201100000,2000,12,100,400,27121,353946
200000000,199980000,202880000,2000,12,100,400,19065,503501
200000000,199940000,200020000,2000,12,100,400,326375,29414
200000000,199940000,200060000,2000,12,100,400,217484,44141
200000000,199940000,200160000,2000,12,100,400,118665,80899
200000000,199940000,200420000,2000,12,100,400,55426,173202
200000000,199940000,201100000,2000,12,100,400,26039,368673
200000000,199940000,202880000,2000,12,100,400,18524,518228
200000000,199840000,200020000,2000,12,100,400,145076,66172
200000000,199840000,200060000,2000,12,100,400,118665,80899
200000000,199840000,200160000,2000,12,100,400,81592,117658
200000000,199840000,200420000,2000,12,100,400,45721,209961
200000000,199840000,201100000,2000,12,100,400,23678,405431
200000000,199840000,202880000,2000,12,100,400,17297,554987
200000000,199580000,200020000,2000,12,100,400,60576,158475
200000000,199580000,200060000,2000,12,100,400,55426,173202
200000000,199580000,200160000,2000,12,100,400,45721,209961
200000000,199580000,200420000,2000,12,100,400,31759,302264
200000000,199580000,201100000,2000,12,100,400,19287,497734
200000000,199580000,202880000,2000,12,100,400,14831,647290
200000000,198900000,200020000,2000,12,100,400,27121,353946
200000000,198900000,200060000,2000,12,100,400,26039,368673
200000000,198900000,200160000,2000,12,100,400,23678,405431
200000000,198900000,200420000,2000,12,100,400,19287,497734
200000000,198900000,201100000,2000,12,100,400,13848,693205
200000000,198900000,202880000,2000,12,100,400,11390,842760
200000000,197120000,200020000,2000,12,100,400,19065,503501
200000000,197120000,200060000,2000,12,100,400,18524,518228
200000000,197120000,200160000,2000,12,100,400,17297,554987
200000000,197120000,200420000,2000,12,100,400,14831,647290
200000000,197120000,201100000,2000,12,100,400,11390,842760
200000000,197120000,202880000,2000,12,100,400,9673,992316
200000000,199980000,200020000,6000,12,100,400,1136229,8449
200000000,199980000,200060000,6000,12,100,400,566806,16937
200000000,199980000,200160000,6000,12,100,400,251447,38179
200000000,199980000,200420000,6000,12,100,400,102767,93415
200000000,199980000,201100000,6000,12,100,400,42528,225731
200000000,199980000,202880000,6000,12,100,400,21685,442681
200000000,199940000,200020000,6000,12,100,400,566806,16937
200000000,199940000,200060000,6000,12,100,400,377566,25426
200000000,199940000,200160000,6000,12,100,400,205707,46668
200000000,199940000,200420000,6000,12,100,400,94205,101904
200000000,199940000,201100000,6000,12,100,400,40986,234220
200000000,199940000,202880000,6000,12,100,400,21277,451170
200000000,199840000,200020000,6000,12,100,400,251447,38179
200000000,199840000,200060000,6000,12,100,400,205707,46668
200000000,199840000,200160000,6000,12,100,400,141362,67910
200000000,199840000,200420000,6000,12,100,400,77955,123146
200000000,199840000,201100000,6000,12,100,400,37578,255462
200000000,199840000,202880000,6000,12,100,400,20320,472412
200000000,199580000,200020000,6000,12,100,400,102767,93415
200000000,199580000,200060000,6000,12,100,400,94205,101904
200000000,199580000,200160000,6000,12,100,400,77955,123146
200000000,199580000,200420000,6000,12,100,400,53816,178382
200000000,199580000,201100000,6000,12,100,400,30897,310698
200000000,199580000,202880000,6000,12,100,400,18193,527648
200000000,198900000,200020000,6000,12,100,400,42528,225731
200000000,198900000,200060000,6000,12,100,400,40986,234220
200000000,198900000,200160000,6000,12,100,400,37578,255462
200000000,198900000,200420000,6000,12,100,400,30897,310698
200000000,198900000,201100000,6000,12,100,400,21669,443014
200000000,198900000,202880000,6000,12,100,400,14545,659964
200000000,197120000,200020000,6000,12,100,400,21685,442681
200000000,197120000,200060000,6000,12,100,400,21277,451170
200000000,197120000,200160000,6000,12,100,400,20320,472412
200000000,197120000,200420000,6000,12,100,400,18193,527648
200000000,197120000,201100000,6000,12,100,400,14545,659964
200000000,197120000,202880000,6000,12,100,400,10946,876914
200000000,199980000,200020000,10,16,100,400,61524,156035
200000000,199980000,200060000,10,16,100,400,32008,299917
200000000,199980000,200160000,10,16,100,400,18464,519898
200000000,199980000,200420000,10,16,100,400,16608,577986
200000000,199980000,201100000,10,16,100,400,16608,577986
200000000,199980000,202880000,10,16,100,400,16608,577986
200000000,199940000,200020000,10,16,100,400,32008,299917
200000000,199940000,200060000,10,16,100,400,21630,443800
200000000,199940000,200160000,10,16,100,400,14462,663780
200000000,199940000,200420000,10,16,100,400,13297,721868
200000000,199940000,201100000,10,16,100,400,13297,721868
200000000,199940000,202880000,10,16,100,400,13297,721868
200000000,199840000,200020000,10,16,100,400,18464,519898
200000000,199840000,200060000,10,16,100,400,14462,663780
200000000,199840000,200160000,10,16,100,400,10862,883761
200000000,199840000,200420000,10,16,100,400,10192,941849
200000000,199840000,201100000,10,16,100,400,10192,941849
200000000,199840000,202880000,10,16,100,400,10192,941849
200000000,199580000,200020000,10,16,100,400,16608,577986
200000000,199580000,200060000,10,16,100,400,13297,721868
200000000,199580000,200160000,10,16,100,400,10192,941849
200000000,199580000,200420000,10,16,100,400,9600,999937
200000000,199580000,201100000,10,16,100,400,9600,999937
200000000,199580000,202880000,10,16,100,400,9600,999937
200000000,198900000,200020000,10,16,100,400,16608,577986
200000000,198900000,200060000,10,16,100,400,13297,721868
200000000,198900000,200160000,10,16,100,400,10192,941849
200000000,198900000,200420000,10,16,100,400,9600,999937
200000000,198900000,201100000,10,16,100,400,9600,999937
200000000,198900000,202880000,10,16,100,400,9600,999937
200000000,197120000,200020000,10,16,100,400,16608,577986
200000000,197120000,200060000,10,16,100,400,13297,721868
200000000,197120000,200160000,10,16,100,400,10192,941849
200000000,197120000,200420000,10,16,100,400,9600,999937
200000000,197120000,201100000,10,16,100,400,9600,999937
200000000,197120000,202880000,10,16,100,400,9600,999937
200000000,199980000,200020000,25,16,100,400,97257,98706
200000000,199980000,200060000,25,16,100,400,49372,194437
200000000,199980000,200160000,25,16,100,400,24571,390697
200000000,199980000,200420000,25,16,100,400,17621,544758
200000000,199980000,201100000,25,16,100,400,17475,549321
200000000,199980000,202880000,25,16,100,400,17475,549321
200000000,199940000,200020000,25,16,100,400,49372,194437
200000000,199940000,200060000,25,16,100,400,33083,290169
200000000,199940000,200160000,25,16,100,400,19734,486429
200000000,199940000,200420000,25,16,100,400,14988,640489
200000000,199940000,201100000,25,16,100,400,14881,645053
200000000,199940000,202880000,25,16,100,400,14881,645053
200000000,199840000,200020000,25,16,100,400,24571,390697
200000000,199840000,200060000,25,16,100,400,19734,486429
200000000,199840000,200160000,25,16,100,400,14061,682689
200000000,199840000,200420000,25,16,100,400,11472,836749
200000000,199840000,201100000,25,16,100,400,11410,841313
200000000,199840000,202880000,25,16,100,400,11410,841313
200000000,199580000,200020000,25,16,100,400,17621,544758
200000000,199580000,200060000,25,16,100,400,14988,640489
200000000,199580000,200160000,25,16,100,400,11472,836749
200000000,199580000,200420000,25,16,100,400,9688,990810
200000000,199580000,201100000,25,16,100,400,9644,995373
200000000,199580000,202880000,25,16,100,400,9644,995373
200000000,198900000,200020000,25,16,100,400,17475,549321
200000000,198900000,200060000,25,16,100,400,14881,645053
200000000,198900000,200160000,25,16,100,400,11410,841313
200000000,198900000,200420000,25,16,100,400,9644,995373
200000000,198900000,201100000,25,16,100,400,9600,999937
200000000,198900000,202880000,25,16,100,400,9600,999937
200000000,197120000,200020000,25,16,100,400,17475,549321
200000000,197120000,200060000,25,16,100,400,14881,645053
200000000,197120000,200160000,25,16,100,400,11410,841313
200000000,197120000,200420000,25,16,100,400,9644,995373
200000000,197120000,201100000,25,16,100,400,9600,999937
200000000,197120000,202880000,25,16,100,400,9600,999937
200000000,199980000,200020000,50,16,100,400,137681,69726
200000000,199980000,200060000,50,16,100,400,68979,139171
200000000,199980000,200160000,50,16,100,400,32632,294180
200000000,199980000,200420000,50,16,100,400,19117,502149
200000000,199980000,201100000,50,16,100,400,17949,534831
200000000,199980000,202880000,50,16,100,400,17949,534831
200000000,199940000,200020000,50,16,100,400,68979,139171
200000000,199940000,200060000,50,16,100,400,46016,208617
200000000,199940000,200160000,50,16,100,400,26400,363625
200000000,199940000,200420000,50,16,100,400,16794,571595
200000000,199940000,201100000,50,16,100,400,15886,604277
200000000,199940000,202880000,50,16,100,400,15886,604277
200000000,199840000,200020000,50,16,100,400,32632,294180
200000000,199840000,200060000,50,16,100,400,26400,363625
200000000,199840000,200160000,50,16,100,400,18509,518634
200000000,199840000,200420000,50,16,100,400,13211,726603
200000000,199840000,201100000,50,16,100,400,12643,759285
200000000,199840000,202880000,50,16,100,400,12643,759285
200000000,199580000,200020000,50,16,100,400,19117,502149
200000000,199580000,200060000,50,16,100,400,16794,571595
200000000,199580000,200160000,50,16,100,400,13211,726603
200000000,199580000,200420000,50,16,100,400,10272,934573
200000000,199580000,201100000,50,16,100,400,9924,967255
200000000,199580000,202880000,50,16,100,400,9924,967255
200000000,198900000,200020000,50,16,100,400,17949,534831
200000000,198900000,200060000,50,16,100,400,15886,604277
200000000,198900000,200160000,50,16,100,400,12643,759285
200000000,198900000,200420000,50,16,100,400,9924,967255
200000000,198900000,201100000,50,16,100,400,9600,999937
200000000,198900000,202880000,50,16,100,400,9600,999937
200000000,197120000,200020000,50,16,100,400,17949,534831
200000000,197120000,200060000,50,16,100,400,15886,604277
200000000,197120000,200160000,50,16,100,400,12643,759285
200000000,197120000,200420000,50,16,100,400,9924,967255
200000000,197120000,201100000,50,16,100,400,9600,999937
200000000,197120000,202880000,50,16,100,400,9600,999937
200000000,199980000,200020000,100,16,100,400,194516,49353
200000000,199980000,200060000,100,16,100,400,97257,98706
200000000,199980000,200160000,100,16,100,400,44415,216139
200000000,199980000,200420000,100,16,100,400,22391,428737
200000000,199980000,201100000,100,16,100,400,18307,524357
200000000,199980000,202880000,100,16,100,400,18297,524645
200000000,199940000,200020000,100,16,100,400,97257,98706
200000000,199940000,200060000,100,16,100,400,64838,148059
200000000,199940000,200160000,100,16,100,400,36158,265492
200000000,199940000,200420000,100,16,100,400,20079,478090
200000000,199940000,201100000,100,16,100,400,16732,573710
200000000,199940000,202880000,100,16,100,400,16724,573998
200000000,199840000,200020000,100,16,100,400,44415,216139
200000000,199840000,200060000,100,16,100,400,36158,265492
200000000,199840000,200160000,100,16,100,400,25069,382925
200000000,199840000,200420000,100,16,100,400,16119,595523
200000000,199840000,201100000,100,16,100,400,13889,691143
200000000,199840000,202880000,100,16,100,400,13883,691431
200000000,199580000,200020000,100,16,100,400,22391,428737
200000000,199580000,200060000,100,16,100,400,20079,478090
200000000,199580000,200160000,100,16,100,400,16119,595523
200000000,199580000,200420000,100,16,100,400,11879,808121
200000000,199580000,201100000,100,16,100,400,10622,903741
200000000,199580000,202880000,100,16,100,400,10618,904029
200000000,198900000,200020000,100,16,100,400,18307,524357
200000000,198900000,200060000,100,16,100,400,16732,573710
200000000,198900000,200160000,100,16,100,400,13889,691143
200000000,198900000,200420000,100,16,100,400,10622,903741
200000000,198900000,201100000,100,16,100,400,9605,999362
200000000,198900000,202880000,100,16,100,400,9602,999649
200000000,197120000,200020000,100,16,100,400,18297,524645
200000000,197120000,200060000,100,16,100,400,16724,573998
200000000,197120000,200160000,100,16,100,400,13883,691431
200000000,197120000,200420000,100,16,100,400,10618,904029
200000000,197120000,201100000,100,16,100,400,9602,999649
200000000,197120000,202880000,100,16,100,400,9600,999937
200000000,199980000,200020000,250,16,100,400,307780,31191
200000000,199980000,200060000,250,16,100,400,153889,62382
200000000,199980000,200160000,250,16,100,400,69132,138863
200000000,199980000,200420000,250,16,100,400,30892,310746
200000000,199980000,201100000,250,16,100,400,19193,500175
200000000,199980000,202880000,250,16,100,400,18620,515564
200000000,199940000,200020000,250,16,100,400,153889,62382
200000000,199940000,200060000,250,16,100,400,102593,93573
200000000,199940000,200160000,250,16,100,400,56451,170054
200000000,199940000,200420000,250,16,100,400,28075,341937
200000000,199940000,201100000,250,16,100,400,18066,531366
200000000,199940000,202880000,250,16,100,400,17557,546755
200000000,199840000,200020000,250,16,100,400,69132,138863
200000000,199840000,200060000,250,16,100,400,56451,170054
200000000,199840000,200160000,250,16,100,400,38939,246536
200000000,199840000,200420000,250,16,100,400,22943,418419
200000000,199840000,201100000,250,16,100,400,15792,607847
200000000,199840000,202880000,250,16,100,400,15403,623236
200000000,199580000,200020000,250,16,100,400,30892,310746
200000000,199580000,200060000,250,16,100,400,28075,341937
200000000,199580000,200160000,250,16,100,400,22943,418419
200000000,199580000,200420000,250,16,100,400,16262,590302
200000000,199580000,201100000,250,16,100,400,12311,779730
200000000,199580000,202880000,250,16,100,400,12072,795119
200000000,198900000,200020000,250,16,100,400,19193,500175
200000000,198900000,200060000,250,16,100,400,18066,531366
200000000,198900000,200160000,250,16,100,400,15792,607847
200000000,198900000,200420000,250,16,100,400,12311,779730
200000000,198900000,201100000,250,16,100,400,9905,969159
200000000,198900000,202880000,250,16,100,400,9749,984548
200000000,197120000,200020000,250,16,100,400,18620,515564
200000000,197120000,200060000,250,16,100,400,17557,546755
200000000,197120000,200160000,250,16,100,400,15403,623236
200000000,197120000,200420000,250,16,100,400,12072,795119
200000000,197120000,201100000,250,16,100,400,9749,984548
200000000,197120000,202880000,250,16,100,400,9600,999937
200000000,199980000,200020000,600,16,100,400,476757,20136
200000000,199980000,200060000,600,16,100,400,238378,40272
200000000,199980000,200160000,600,16,100,400,105900,90651
200000000,199980000,200420000,600,16,100,400,45015,213260
200000000,199980000,201100000,600,16,100,400,22416,428252
200000000,199980000,202880000,600,16,100,400,18825,509935
200000000,199940000,200020000,600,16,100,400,238378,40272
200000000,199940000,200060000,600,16,100,400,158918,60408
200000000,199940000,200160000,600,16,100,400,86652,110787
200000000,199940000,200420000,600,16,100,400,41131,233396
200000000,199940000,201100000,600,16,100,400,21409,448388
200000000,199940000,202880000,600,16,100,400,18110,530071
200000000,199840000,200020000,600,16,100,400,105900,90651
200000000,199840000,200060000,600,16,100,400,86652,110787
200000000,199840000,200160000,600,16,100,400,59565,161167
200000000,199840000,200420000,600,16,100,400,33829,283775
200000000,199840000,201100000,600,16,100,400,19247,498767
200000000,199840000,202880000,600,16,100,400,16537,580451
200000000,199580000,200020000,600,16,100,400,45015,213260
200000000,199580000,200060000,600,16,100,400,41131,233396
200000000,199580000,200160000,600,16,100,400,33829,283775
200000000,199580000,200420000,600,16,100,400,23622,406384
200000000,199580000,201100000,600,16,100,400,15449,621376
200000000,199580000,202880000,600,16,100,400,13654,703059
200000000,198900000,200020000,600,16,100,400,22416,428252
200000000,198900000,200060000,600,16,100,400,21409,448388
200000000,198900000,200160000,600,16,100,400,19247,498767
200000000,198900000,200420000,600,16,100,400,15449,621376
200000000,198900000,201100000,600,16,100,400,11477,836368
200000000,198900000,202880000,600,16,100,400,10456,918051
200000000,197120000,200020000,600,16,100,400,18825,509935
200000000,197120000,200060000,600,16,100,400,18110,530071
200000000,197120000,200160000,600,16,100,400,16537,580451
200000000,197120000,200420000,600,16,100,400,13654,703059
200000000,197120000,201100000,600,16,100,400,10456,918051
200000000,197120000,202880000,600,16,100,400,9601,999735
200000000,199980000,200020000,2000,16,100,400,874634,10976
200000000,199980000,200060000,2000,16,100,400,435748,22031
200000000,199980000,200160000,2000,16,100,400,193435,49629
200000000,199980000,200420000,2000,16,100,400,79802,120296
200000000,199980000,201100000,2000,16,100,400,33812,283918
200000000,199980000,202880000,2000,16,100,400,19864,483260
200000000,199940000,200020000,2000,16,100,400,435748,22031
200000000,199940000,200060000,2000,16,100,400,290152,33086
200000000,199940000,200160000,2000,16,100,400,158196,60684
200000000,199940000,200420000,2000,16,100,400,73085,131351
200000000,199940000,201100000,2000,16,100,400,32544,294973
200000000,199940000,202880000,2000,16,100,400,19420,494315
200000000,199840000,200020000,2000,16,100,400,193435,49629
200000000,199840000,200060000,2000,16,100,400,158196,60684
200000000,199840000,200160000,2000,16,100,400,108741,88283
200000000,199840000,200420000,2000,16,100,400,60395,158950
200000000,199840000,201100000,2000,16,100,400,29760,322571
200000000,199840000,202880000,2000,16,100,400,18393,521913
200000000,199580000,200020000,2000,16,100,400,79802,120296
200000000,199580000,200060000,2000,16,100,400,73085,131351
200000000,199580000,200160000,2000,16,100,400,60395,158950
200000000,199580000,200420000,2000,16,100,400,41808,229617
200000000,199580000,201100000,2000,16,100,400,24411,393238
200000000,199580000,202880000,2000,16,100,400,16200,592580
200000000,198900000,200020000,2000,16,100,400,33812,283918
200000000,198900000,200060000,2000,16,100,400,32544,294973
200000000,198900000,200160000,2000,16,100,400,29760,322571
